date_time	HORIZONTAL	VERTICAL	DECLINACION	INTENSIDAD_TOTAL
1992-05-31	28381.263440860213	17890.5188172043	-4.280842293909949	33549.48110237903
1992-06-30	28392.533333333333	17887.213888888888	-4.296166666680565	33557.24608676393
1992-07-31	28400.797043010753	17877.060483870966	-4.311774193534946	33558.82769572577
1992-08-31	28388.396505376346	17877.875	-4.334814814805542	33548.76487947579
1992-09-30	28369.421048611097	17862.11111111111	-4.340828703697204	33524.317595708344
1992-10-31	28365.548387096773	17859.725274725275	-4.349863351231172	33520.16737894234
1992-11-30	28361.82638888889	17846.80277777778	-4.3709282407513985	33509.728857555616
1992-12-31	28368.58751696065	17919.612903225807	-4.248536877406622	33506.28290663499
1993-01-31	28367.382782258068	17818.32936559145	-4.402486111094443	33499.276935524234
1993-02-28	28375.953345238042	17821.996285714275	-4.413251366144562	33508.48621729169
1993-03-31	28345.485161290355	17811.702751344113	-4.433445340524189	33477.21650577957
1993-04-30	28357.439131944473	17809.37280000002	-4.449606481463889	33486.09771384717
1993-05-31	28356.549177419365	17801.932313172034	-4.45965949820698	33481.38375616935
1993-06-30	28357.896758333314	17795.271056944457	-4.465733796318048	33478.982844694474
1993-07-31	28352.91833888891	17790.64513978498	-4.4739699074124895	33471.18465144446
1993-08-31	28350.61506720431	17774.31789247314	-4.494179118741386	33461.68072818547
1993-09-30	28337.895655555563	17765.349056944477	-4.501546296231961	33446.142035611105
1993-10-31	28332.116096774167	17744.95413440858	-4.514518369177431	33430.41340315861
1993-11-30	28311.66616379307	17761.745554166653	-4.4979706790092555	33420.05065876443
1993-12-31	28321.39153225806	17747.936058252442		33420.96445716828
1994-01-31	28324.26465053761	17728.431115591426	-4.53453935185695	33414.988817473175
1994-02-28	28294.091362797637	17724.724837797676	-4.549722222218749	33387.45185962796
1994-03-31	28306.521510215032	17722.02497311828	-4.560264336888435	33396.55244435485
1994-04-30	28293.479248493524	17713.312232091666	-4.591395833322206	33380.87063252504
1994-05-31	28289.649645161273	17710.43618951614	-4.59143817204569	33376.10038526879
1994-06-30	28299.30899763888	17706.46541666665	-4.609229166658316	33382.1804025139
1994-07-31	28308.610896306447	17685.727755102027	-4.62458333330243	33379.041691778424
1994-08-31	28300.29612352156	17670.109451612872	-4.6399837963069555	33363.7498827688
1994-09-30	28292.600256034446	17644.681172413802	-4.652623148169466	33343.75985635054
1994-10-31	28273.451392473125	17665.85385483869	-4.663761200723129	33338.72795786289
1994-11-30	28273.818674999962	17657.3713443056	-4.669182407431957	33334.545055125
1994-12-31	28279.776282258066	17659.866711021503	-4.690523313511895	33340.918263790365
1995-01-31	28267.897235478795	17643.898926008955	-4.700959367963881	33326.28081941706
1995-02-28	28269.641145833284	17633.9749895833	-4.709851190455332	33318.61250474701
1995-03-31	28263.313142473133	17633.811169354827	-4.7195766129126175	33313.168116599445
1995-04-30	28256.719108333342	17627.091441666682	-4.746185185177771	33304.013309916634
1995-05-31	28249.949551075286	17618.230907258006	-4.749829749098125	33293.57303608874
1995-06-30	28258.499843055615	17611.94274027778	-4.757090277758352	33297.50015312502
1995-07-31	28267.26628629036	17594.34209677419	-4.771191084231198	33295.63700612902
1995-08-31	28252.636935483886	17592.277802419372	-4.777178240752788	33282.1264108736
1995-09-30	28244.285375000014	17580.230825000024	-4.803944444475014	33268.67106261113
1995-10-31	28223.4536854839	17577.91757500003	-4.824005376326613	33249.76440470431
1995-11-30	28236.549711111096	17566.86705555556	-4.835789351855553	33255.040879069384
1995-12-31	28233.699165277783	17563.133313269493	-4.829541176465882	33250.648617000006
1996-01-31	28234.840043010725	17546.704439516143	-4.849472222209693	33242.94207905915
1996-02-29	28226.71675761492	17534.39024568966	-4.861369731793091	33229.54226367818
1996-03-31	28222.560990591388	17504.694962365636	-4.8758669354798245	33210.54419330643
1996-04-30	28220.124899999963	17531.43316666667	-4.898502314823616	33222.38331829168
1996-05-31	28225.45278897852	17524.889451612955	-4.8982168458642565	33223.4569945296
1996-06-30	28226.005555555555	17527.077777777777	-4.9168613426083425	33225.08070158331
1996-07-31	28220.854838709678	17511.983837365588	-4.930577956978493	33212.7436908871
1996-08-31	28206.46022580643	17504.896169354837	-4.9432632071108	33196.777446048436
1996-09-30	28193.891666666666	17498.354678888878	-4.956832175908312	33182.64803313893
1996-10-31	28188.602150537634	17494.16984166666	-4.968375448001328	33175.94726309138
1996-11-30	28190.801055555563	17487.94491666666	-4.971034722197204	33174.53256794446
1996-12-31	191.85913904320978	17476.9857479839	-4.986744971271526	17478.113461990735
1997-01-31	28182.521551724138	17471.67672413793	-4.988515873025296	33158.92242762933
1997-02-28	28174.251171428576	17467.78125	-5.0055828373050675	33149.8410720684
1997-03-31	28175.6061827957	17455.68682795699	-5.019873207884424	33144.621497768836
1997-04-30	28171.86111111111	17456.922222222223	-5.025513888902785	33142.097560680595
1997-05-31	28163.55376344086	17448.064516129034	-5.030002240162646	33130.36273678762
1997-06-30	28236.38888888889	17517.47638888889	-5.044559294871799	33228.90156001369
1997-07-31	28321.862903225807	17599.072580645163	-5.060497474740532	33344.61532098134
1997-08-31	28158.399193548386	17422.33870967742	-5.0754509259069325	33112.437595080606
1997-09-30	28145.031944444443	17412.416666666668	-5.089264814795825	33095.850735972235
1997-10-31	28136.052419354837	17402.010752688173	-5.11412634406586	33082.73986064519
1997-11-30	28128.51111111111	17405.82638888889	-5.116326388868045	33078.3338866945
1997-12-31	28137.00041666667	17398.17638888889	-5.1204082341681545	33082.586063805575
1998-01-31	28025.736693548388	17386.070136021503	-5.1382770833180675	32980.561235335976
1998-02-28	28123.52453571426	17376.23169642857	-5.151671130949416	33058.52827738094
1998-03-31	28108.49522043012	17375.29396908603	-5.171675403231184	33045.250776545705
1998-04-30	28113.512966250033	17366.245287499987	-5.1812541666722245	33044.76348070831
1998-05-31	28088.966586021543	17368.764516129027	-5.189675179215049	33025.20885412634
1998-06-30	28101.591138888947	17360.486708333337	-5.195756944454161	33031.593203361095
1998-07-31	28097.621452419367	17351.077912903278	-5.206351254495956	33023.271416371004
1998-08-31	28076.522532258066	17345.8504032258	-5.229173611133331	33002.57762182793
1998-09-30	28082.867293888874	17327.989176666688	-5.24586226852223	32998.59245943057
1998-10-31	28053.066612903178	17295.935625403246	-5.258580400769812	32956.44417689518
1998-11-30	28063.318179999984	17317.03625944445	-5.266002314826408	32976.20557134724
1998-12-31	28072.819566216214	17304.110305913946	-5.263227360306372	32978.36580151354
1999-01-31	28050.857503763455	17326.32722580642	-5.260631944437519	32970.479966693536
1999-02-28	28050.469543750016	17323.06854374999	-5.276022073433042	32968.43721822916
1999-03-31	28042.163807258094	17315.06140591401	-5.289634408600811	32957.166137177395
1999-04-30	28044.61816125	17316.07533500008	-5.302777777763889	32959.78475338893
1999-05-31	28047.770136021503	17308.61158064517	-5.31301523297984	32958.54549262096
1999-06-30				
1999-07-31		17295.841158467687	-5.33445945341263	
1999-08-31			-5.35077355835584	
1999-09-30		17277.241741666683	-5.365685445985915	
1999-10-31	27992.667005988875		-5.377107109552453	
