date_time	HORIZONTAL	VERTICAL	DECLINACION	INTENSIDAD_TOTAL
2013-10-29	27372.357	15709.278500000002	-7.112569444458333	31559.903961666667
2013-10-30	27376.842333333334	15713.230791666667	-7.121666666541667	31565.760507083327
2013-10-31	27350.436866666667	15710.716875000004	-7.118402777791665	31541.610848333334
2013-11-01	12.5	12.5	12.5	12.5
2013-11-02	27350.010375	15717.316999999997	-7.114305555583335	31544.528669583346
2013-11-03	27360.058875000002	15715.198000000002	-7.109027777833333	31552.184658750004
2013-11-04	27353.436875000003	15710.648000000003	-7.1232638889583315	31544.178303333338
2013-11-05	27353.0615	15712.702	-7.123333333333331	31544.873748749993
2013-11-06	27352.917124999993	15707.774999999996	-7.1189583332916655	31542.298611666673
2013-11-07	27366.806	15707.723000000004	-7.106874999958335	31554.316875416673
2013-11-08	27356.131874999995	15704.499000000002	-7.116527777833331	31543.454105416666
2013-11-09	27362.879	15703.783999999998	-7.109930555625	31548.953573333332
2013-11-10	27339.576875	15718.252999999999	-7.129236111041666	31535.96916625
2013-11-11	27349.144125000003	15703.108	-7.114722222166666	31536.705123333333
2013-11-12	27336.34287499999	15710.739000000001	-7.126527777791665	31529.401326250005
2013-11-13	27352.493624999992	15709.569000000003	-7.122499999916667	31542.82523583333
2013-11-14	27362.243749999998	15707.905	-7.105486111083334	31550.44913708333
2013-11-15	27365.246749999995	15704.173999999999	-7.110972222125	31551.196942916664
2013-11-16	27366.295874999996	15703.238	-7.120833333291667	31551.643092916667
2013-11-17	27359.163750000007	15705.682000000003	-7.115694444458332	31546.673586250003
2013-11-18	27364.149499999996	15703.627999999999	-7.124583333333333	31549.973492916663
2013-11-19	27372.426999999996	15701.821000000004	-7.118055555624999	31556.253069583337
2013-11-20	27366.353625	15699.156000000003	-7.125347222249999	31549.659431666674
2013-11-21	27358.807625000012	15699.818999999998	-7.1193749999166664	31543.444643333332
2013-11-22	27369.356625000004	15697.946999999998	-7.120416666708334	31551.66317666667
2013-11-23	27372.725374999995	15697.725999999997	-7.116805555625	31554.474542083324
2013-11-24	27365.006125	15697.400999999998	-7.121249999958333	31547.618195416668
2013-11-25	27364.36125	15696.750999999998	-7.1220833333333315	31546.733778749996
2013-11-26	27353.879625000005	15695.971000000005	-7.125069444333332	31537.25365291668
2013-11-27	27365.728	15696.01	-7.112222222166669	31547.550101666664
2013-11-28	27379.790125	15693.007	-7.117847222249999	31558.256845416665
2013-11-29	27374.14025	15695.607000000002	-7.118263888833333	31554.64750291666
2013-11-30	27370.213250000004	15695.893000000004	-7.122777777749999	31551.381825416665
2013-12-01	12.5	12.5	12.5	12.5
2013-12-02	27354.610791666666	15703.957250000001	-7.117986111083333	31541.862316249997
2013-12-03	27362.328916666665	15703.187124999999	-7.116388888875001	31548.173305000004
2013-12-04	27346.766458333328	15698.80625	-7.123263888833333	31532.494552500004
