month_fmt,month,temp,tma_6,tma_60,tma_132
1880/01/01,1880-01-01,-0.29,-0.29,-0.29,-0.29
1880/02/01,1880-02-01,-0.18,-0.235,-0.235,-0.235
1880/03/01,1880-03-01,-0.11,-0.1933333333,-0.1933333333,-0.1933333333
1880/04/01,1880-04-01,-0.19,-0.1925,-0.1925,-0.1925
1880/05/01,1880-05-01,-0.11,-0.176,-0.176,-0.176
1880/06/01,1880-06-01,-0.23,-0.185,-0.185,-0.185
1880/07/01,1880-07-01,-0.2,-0.1871428571,-0.1871428571,-0.1871428571
1880/08/01,1880-08-01,-0.09,-0.1585714286,-0.175,-0.175
1880/09/01,1880-09-01,-0.15,-0.1542857143,-0.1722222222,-0.1722222222
1880/10/01,1880-10-01,-0.23,-0.1714285714,-0.178,-0.178
1880/11/01,1880-11-01,-0.19,-0.1714285714,-0.1790909091,-0.1790909091
1880/12/01,1880-12-01,-0.22,-0.1871428571,-0.1825,-0.1825
1881/01/01,1881-01-01,-0.15,-0.1757142857,-0.18,-0.18
1881/02/01,1881-02-01,-0.17,-0.1714285714,-0.1792857143,-0.1792857143
1881/03/01,1881-03-01,0.04,-0.1528571429,-0.1646666667,-0.1646666667
1881/04/01,1881-04-01,0.04,-0.1257142857,-0.151875,-0.151875
1881/05/01,1881-05-01,0.02,-0.09,-0.1417647059,-0.1417647059
1881/06/01,1881-06-01,-0.2,-0.09142857143,-0.145,-0.145
1881/07/01,1881-07-01,-0.06,-0.06857142857,-0.1405263158,-0.1405263158
1881/08/01,1881-08-01,-0.02,-0.05,-0.1345,-0.1345
1881/09/01,1881-09-01,-0.13,-0.04428571429,-0.1342857143,-0.1342857143
1881/10/01,1881-10-01,-0.21,-0.08,-0.1377272727,-0.1377272727
1881/11/01,1881-11-01,-0.21,-0.1157142857,-0.1408695652,-0.1408695652
1881/12/01,1881-12-01,-0.11,-0.1342857143,-0.1395833333,-0.1395833333
1882/01/01,1882-01-01,0.14,-0.08571428571,-0.1284,-0.1284
1882/02/01,1882-02-01,0.15,-0.05571428571,-0.1176923077,-0.1176923077
1882/03/01,1882-03-01,0.04,-0.04714285714,-0.1118518519,-0.1118518519
1882/04/01,1882-04-01,-0.19,-0.05571428571,-0.1146428571,-0.1146428571
1882/05/01,1882-05-01,-0.16,-0.04857142857,-0.1162068966,-0.1162068966
1882/06/01,1882-06-01,-0.26,-0.05571428571,-0.121,-0.121
1882/07/01,1882-07-01,-0.21,-0.07,-0.1238709677,-0.1238709677
1882/08/01,1882-08-01,-0.05,-0.09714285714,-0.1215625,-0.1215625
1882/09/01,1882-09-01,-0.1,-0.1328571429,-0.1209090909,-0.1209090909
1882/10/01,1882-10-01,-0.25,-0.1742857143,-0.1247058824,-0.1247058824
1882/11/01,1882-11-01,-0.16,-0.17,-0.1257142857,-0.1257142857
1882/12/01,1882-12-01,-0.24,-0.1814285714,-0.1288888889,-0.1288888889
1883/01/01,1883-01-01,-0.31,-0.1885714286,-0.1337837838,-0.1337837838
1883/02/01,1883-02-01,-0.39,-0.2142857143,-0.1405263158,-0.1405263158
1883/03/01,1883-03-01,-0.13,-0.2257142857,-0.1402564103,-0.1402564103
1883/04/01,1883-04-01,-0.17,-0.2357142857,-0.141,-0.141
1883/05/01,1883-05-01,-0.2,-0.2285714286,-0.1424390244,-0.1424390244
1883/06/01,1883-06-01,-0.12,-0.2228571429,-0.1419047619,-0.1419047619
1883/07/01,1883-07-01,-0.08,-0.2,-0.1404651163,-0.1404651163
1883/08/01,1883-08-01,-0.15,-0.1771428571,-0.1406818182,-0.1406818182
1883/09/01,1883-09-01,-0.2,-0.15,-0.142,-0.142
1883/10/01,1883-10-01,-0.14,-0.1514285714,-0.1419565217,-0.1419565217
1883/11/01,1883-11-01,-0.22,-0.1585714286,-0.1436170213,-0.1436170213
1883/12/01,1883-12-01,-0.16,-0.1528571429,-0.1439583333,-0.1439583333
1884/01/01,1884-01-01,-0.15,-0.1571428571,-0.1440816327,-0.1440816327
1884/02/01,1884-02-01,-0.08,-0.1571428571,-0.1428,-0.1428
1884/03/01,1884-03-01,-0.37,-0.1885714286,-0.147254902,-0.147254902
1884/04/01,1884-04-01,-0.42,-0.22,-0.1525,-0.1525
1884/05/01,1884-05-01,-0.36,-0.2514285714,-0.1564150943,-0.1564150943
1884/06/01,1884-06-01,-0.4,-0.2771428571,-0.1609259259,-0.1609259259
1884/07/01,1884-07-01,-0.34,-0.3028571429,-0.1641818182,-0.1641818182
1884/08/01,1884-08-01,-0.26,-0.3185714286,-0.1658928571,-0.1658928571
1884/09/01,1884-09-01,-0.27,-0.3457142857,-0.1677192982,-0.1677192982
1884/10/01,1884-10-01,-0.24,-0.3271428571,-0.1689655172,-0.1689655172
1884/11/01,1884-11-01,-0.29,-0.3085714286,-0.1710169492,-0.1710169492
1884/12/01,1884-12-01,-0.28,-0.2971428571,-0.1728333333,-0.1728333333
1885/01/01,1885-01-01,-0.59,-0.3242857143,-0.1796721311,-0.1796721311
1885/02/01,1885-02-01,-0.3,-0.3185714286,-0.1798360656,-0.1816129032
1885/03/01,1885-03-01,-0.25,-0.3171428571,-0.1809836066,-0.1826984127
1885/04/01,1885-04-01,-0.42,-0.3385714286,-0.1860655738,-0.18640625
1885/05/01,1885-05-01,-0.42,-0.3642857143,-0.1898360656,-0.19
1885/06/01,1885-06-01,-0.44,-0.3857142857,-0.1952459016,-0.1937878788
1885/07/01,1885-07-01,-0.35,-0.3957142857,-0.1972131148,-0.196119403
1885/08/01,1885-08-01,-0.31,-0.3557142857,-0.1990163934,-0.1977941176
1885/09/01,1885-09-01,-0.23,-0.3457142857,-0.2013114754,-0.1982608696
1885/10/01,1885-10-01,-0.19,-0.3371428571,-0.2019672131,-0.1981428571
1885/11/01,1885-11-01,-0.19,-0.3042857143,-0.2013114754,-0.198028169
1885/12/01,1885-12-01,-0.05,-0.2514285714,-0.1990163934,-0.1959722222
1886/01/01,1886-01-01,-0.42,-0.2485714286,-0.202295082,-0.1990410959
1886/02/01,1886-02-01,-0.45,-0.2628571429,-0.2072131148,-0.2024324324
1886/03/01,1886-03-01,-0.38,-0.2728571429,-0.2106557377,-0.2048
1886/04/01,1886-04-01,-0.28,-0.28,-0.2159016393,-0.2057894737
1886/05/01,1886-05-01,-0.26,-0.29,-0.2208196721,-0.2064935065
1886/06/01,1886-06-01,-0.39,-0.3185714286,-0.2275409836,-0.2088461538
1886/07/01,1886-07-01,-0.22,-0.3428571429,-0.2278688525,-0.2089873418
1886/08/01,1886-08-01,-0.33,-0.33,-0.232295082,-0.2105
1886/09/01,1886-09-01,-0.25,-0.3014285714,-0.2360655738,-0.2109876543
1886/10/01,1886-10-01,-0.28,-0.2871428571,-0.2385245902,-0.2118292683
1886/11/01,1886-11-01,-0.31,-0.2914285714,-0.2401639344,-0.2130120482
1886/12/01,1886-12-01,-0.26,-0.2914285714,-0.2409836066,-0.2135714286
1887/01/01,1887-01-01,-0.72,-0.3385714286,-0.2509836066,-0.2195294118
1887/02/01,1887-02-01,-0.52,-0.3814285714,-0.2618032787,-0.2230232558
1887/03/01,1887-03-01,-0.33,-0.3814285714,-0.2696721311,-0.2242528736
1887/04/01,1887-04-01,-0.38,-0.4,-0.276557377,-0.2260227273
1887/05/01,1887-05-01,-0.32,-0.4057142857,-0.2786885246,-0.2270786517
1887/06/01,1887-06-01,-0.23,-0.3942857143,-0.2798360656,-0.2271111111
1887/07/01,1887-07-01,-0.23,-0.39,-0.2793442623,-0.2271428571
1887/08/01,1887-08-01,-0.31,-0.3314285714,-0.2809836066,-0.2280434783
1887/09/01,1887-09-01,-0.22,-0.2885714286,-0.2837704918,-0.2279569892
1887/10/01,1887-10-01,-0.32,-0.2871428571,-0.2873770492,-0.2289361702
1887/11/01,1887-11-01,-0.23,-0.2657142857,-0.2870491803,-0.2289473684
1887/12/01,1887-12-01,-0.33,-0.2671428571,-0.2898360656,-0.23
1888/01/01,1888-01-01,-0.37,-0.2871428571,-0.2919672131,-0.231443299
1888/02/01,1888-02-01,-0.35,-0.3042857143,-0.2926229508,-0.2326530612
1888/03/01,1888-03-01,-0.41,-0.3185714286,-0.2929508197,-0.2344444444
1888/04/01,1888-04-01,-0.22,-0.3185714286,-0.2944262295,-0.2343
1888/05/01,1888-05-01,-0.21,-0.3028571429,-0.2950819672,-0.2340594059
1888/06/01,1888-06-01,-0.18,-0.2957142857,-0.2947540984,-0.2335294118
1888/07/01,1888-07-01,-0.09,-0.2614285714,-0.2942622951,-0.2321359223
1888/08/01,1888-08-01,-0.15,-0.23,-0.2954098361,-0.2313461538
1888/09/01,1888-09-01,-0.09,-0.1928571429,-0.2944262295,-0.23
1888/10/01,1888-10-01,0.02,-0.1314285714,-0.2908196721,-0.2276415094
1888/11/01,1888-11-01,0.01,-0.09857142857,-0.2883606557,-0.2254205607
1888/12/01,1888-12-01,-0.06,-0.07714285714,-0.2857377049,-0.2238888889
1889/01/01,1889-01-01,-0.11,-0.06714285714,-0.2849180328,-0.2228440367
1889/02/01,1889-02-01,0.19,-0.02714285714,-0.2793442623,-0.2190909091
1889/03/01,1889-03-01,0.08,0.005714285714,-0.2767213115,-0.2163963964
1889/04/01,1889-04-01,0.08,0.03,-0.2693442623,-0.21375
1889/05/01,1889-05-01,-0.02,0.02428571429,-0.2627868852,-0.2120353982
1889/06/01,1889-06-01,-0.13,0.004285714286,-0.2590163934,-0.2113157895
1889/07/01,1889-07-01,-0.09,0,-0.2539344262,-0.2102608696
1889/08/01,1889-08-01,-0.19,-0.01142857143,-0.2514754098,-0.2100862069
1889/09/01,1889-09-01,-0.21,-0.06857142857,-0.2506557377,-0.2100854701
1889/10/01,1889-10-01,-0.22,-0.1114285714,-0.2498360656,-0.2101694915
1889/11/01,1889-11-01,-0.33,-0.17,-0.2513114754,-0.2111764706
1889/12/01,1889-12-01,-0.29,-0.2085714286,-0.2513114754,-0.2118333333
1890/01/01,1890-01-01,-0.44,-0.2528571429,-0.2539344262,-0.2137190083
1890/02/01,1890-02-01,-0.45,-0.3042857143,-0.2516393443,-0.2156557377
1890/03/01,1890-03-01,-0.39,-0.3328571429,-0.2531147541,-0.2170731707
1890/04/01,1890-04-01,-0.36,-0.3542857143,-0.2549180328,-0.2182258065
1890/05/01,1890-05-01,-0.45,-0.3871428571,-0.2554098361,-0.22008
1890/06/01,1890-06-01,-0.26,-0.3771428571,-0.2527868852,-0.2203968254
1890/07/01,1890-07-01,-0.26,-0.3728571429,-0.2498360656,-0.2207086614
1890/08/01,1890-08-01,-0.37,-0.3628571429,-0.2501639344,-0.221875
1890/09/01,1890-09-01,-0.39,-0.3542857143,-0.2514754098,-0.2231782946
1890/10/01,1890-10-01,-0.24,-0.3328571429,-0.2516393443,-0.2233076923
1890/11/01,1890-11-01,-0.47,-0.3485714286,-0.2562295082,-0.2251908397
1890/12/01,1890-12-01,-0.31,-0.3285714286,-0.2581967213,-0.2258333333
1891/01/01,1891-01-01,-0.41,-0.35,-0.2640983607,-0.2272180451
1891/02/01,1891-02-01,-0.47,-0.38,-0.2649180328,-0.2285714286
1891/03/01,1891-03-01,-0.19,-0.3542857143,-0.2606557377,-0.2286466165
1891/04/01,1891-04-01,-0.28,-0.3385714286,-0.2590163934,-0.229924812
1891/05/01,1891-05-01,-0.18,-0.33,-0.2573770492,-0.2298496241
1891/06/01,1891-06-01,-0.2,-0.2914285714,-0.2563934426,-0.2305263158
1891/07/01,1891-07-01,-0.2,-0.2757142857,-0.2532786885,-0.2303007519
1891/08/01,1891-08-01,-0.16,-0.24,-0.252295082,-0.23
1891/09/01,1891-09-01,-0.13,-0.1914285714,-0.2490163934,-0.2303007519
1891/10/01,1891-10-01,-0.21,-0.1942857143,-0.2483606557,-0.2307518797
1891/11/01,1891-11-01,-0.34,-0.2028571429,-0.2493442623,-0.2315789474
1891/12/01,1891-12-01,-0.04,-0.1828571429,-0.2449180328,-0.2304511278
1892/01/01,1892-01-01,-0.28,-0.1942857143,-0.2452459016,-0.2309022556
1892/02/01,1892-02-01,-0.11,-0.1814285714,-0.2352459016,-0.2306015038
1892/03/01,1892-03-01,-0.35,-0.2085714286,-0.2324590164,-0.2319548872
1892/04/01,1892-04-01,-0.34,-0.2385714286,-0.2326229508,-0.2348120301
1892/05/01,1892-05-01,-0.24,-0.2428571429,-0.2303278689,-0.2369172932
1892/06/01,1892-06-01,-0.22,-0.2257142857,-0.2286885246,-0.2387218045
1892/07/01,1892-07-01,-0.32,-0.2657142857,-0.2301639344,-0.2396240602
1892/08/01,1892-08-01,-0.24,-0.26,-0.2303278689,-0.2409774436
1892/09/01,1892-09-01,-0.12,-0.2614285714,-0.2272131148,-0.2417293233
1892/10/01,1892-10-01,-0.12,-0.2285714286,-0.2255737705,-0.2416541353
1892/11/01,1892-11-01,-0.41,-0.2385714286,-0.2270491803,-0.2431578947
1892/12/01,1892-12-01,-0.39,-0.26,-0.2296721311,-0.2445112782
1893/01/01,1893-01-01,-0.79,-0.3414285714,-0.2372131148,-0.2496240602
1893/02/01,1893-02-01,-0.54,-0.3728571429,-0.24,-0.2547368421
1893/03/01,1893-03-01,-0.23,-0.3714285714,-0.2380327869,-0.257593985
1893/04/01,1893-04-01,-0.29,-0.3957142857,-0.2360655738,-0.260075188
1893/05/01,1893-05-01,-0.35,-0.4285714286,-0.2381967213,-0.2612781955
1893/06/01,1893-06-01,-0.27,-0.4085714286,-0.2391803279,-0.2621052632
1893/07/01,1893-07-01,-0.15,-0.3742857143,-0.2386885246,-0.2612781955
1893/08/01,1893-08-01,-0.26,-0.2985714286,-0.2414754098,-0.2616541353
1893/09/01,1893-09-01,-0.2,-0.25,-0.242295082,-0.2627819549
1893/10/01,1893-10-01,-0.16,-0.24,-0.243442623,-0.2632330827
1893/11/01,1893-11-01,-0.16,-0.2214285714,-0.2463934426,-0.262556391
1893/12/01,1893-12-01,-0.34,-0.22,-0.2521311475,-0.2639097744
1894/01/01,1894-01-01,-0.53,-0.2571428571,-0.2598360656,-0.2660902256
1894/02/01,1894-02-01,-0.33,-0.2828571429,-0.263442623,-0.2662406015
1894/03/01,1894-03-01,-0.25,-0.2814285714,-0.2706557377,-0.2651879699
1894/04/01,1894-04-01,-0.47,-0.32,-0.2796721311,-0.2677443609
1894/05/01,1894-05-01,-0.35,-0.3471428571,-0.2867213115,-0.2690977444
1894/06/01,1894-06-01,-0.44,-0.3871428571,-0.2936065574,-0.2709022556
1894/07/01,1894-07-01,-0.26,-0.3757142857,-0.2957377049,-0.2719548872
1894/08/01,1894-08-01,-0.22,-0.3314285714,-0.2978688525,-0.2730075188
1894/09/01,1894-09-01,-0.24,-0.3185714286,-0.2986885246,-0.2736842105
1894/10/01,1894-10-01,-0.2,-0.3114285714,-0.2985245902,-0.2736842105
1894/11/01,1894-11-01,-0.25,-0.28,-0.2990163934,-0.2745112782
1894/12/01,1894-12-01,-0.19,-0.2571428571,-0.2967213115,-0.2742857143
1895/01/01,1895-01-01,-0.44,-0.2571428571,-0.2991803279,-0.2763909774
1895/02/01,1895-02-01,-0.41,-0.2785714286,-0.2986885246,-0.2783458647
1895/03/01,1895-03-01,-0.28,-0.2871428571,-0.2959016393,-0.2798496241
1895/04/01,1895-04-01,-0.24,-0.2871428571,-0.293442623,-0.2788721805
1895/05/01,1895-05-01,-0.26,-0.2957142857,-0.2918032787,-0.2776691729
1895/06/01,1895-06-01,-0.23,-0.2928571429,-0.2881967213,-0.2766917293
1895/07/01,1895-07-01,-0.17,-0.29,-0.2867213115,-0.274962406
1895/08/01,1895-08-01,-0.15,-0.2485714286,-0.2849180328,-0.2735338346
1895/09/01,1895-09-01,-0.08,-0.2014285714,-0.2801639344,-0.2721804511
1895/10/01,1895-10-01,-0.08,-0.1728571429,-0.2750819672,-0.2707518797
1895/11/01,1895-11-01,-0.14,-0.1585714286,-0.273442623,-0.27
1895/12/01,1895-12-01,-0.15,-0.1428571429,-0.2681967213,-0.2689473684
1896/01/01,1896-01-01,-0.25,-0.1457142857,-0.2672131148,-0.2687218045
1896/02/01,1896-02-01,-0.14,-0.1414285714,-0.2627868852,-0.2653383459
1896/03/01,1896-03-01,-0.25,-0.1557142857,-0.2591803279,-0.264962406
1896/04/01,1896-04-01,-0.3,-0.1871428571,-0.2609836066,-0.2653383459
1896/05/01,1896-05-01,-0.18,-0.2014285714,-0.2593442623,-0.2635338346
1896/06/01,1896-06-01,-0.14,-0.2014285714,-0.2586885246,-0.2614285714
1896/07/01,1896-07-01,-0.03,-0.1842857143,-0.2559016393,-0.2583458647
1896/08/01,1896-08-01,-0.03,-0.1528571429,-0.2531147541,-0.2559398496
1896/09/01,1896-09-01,-0.03,-0.1371428571,-0.2509836066,-0.2538345865
1896/10/01,1896-10-01,0.12,-0.08428571429,-0.2468852459,-0.2512030075
1896/11/01,1896-11-01,-0.07,-0.05142857143,-0.2445901639,-0.2503007519
1896/12/01,1896-12-01,-0.03,-0.03,-0.2395081967,-0.2490977444
1897/01/01,1897-01-01,-0.14,-0.03,-0.241147541,-0.2497744361
1897/02/01,1897-02-01,-0.14,-0.04571428571,-0.238852459,-0.2476691729
1897/03/01,1897-03-01,-0.13,-0.06,-0.2391803279,-0.2452631579
1897/04/01,1897-04-01,-0.02,-0.05857142857,-0.2337704918,-0.242556391
1897/05/01,1897-05-01,-0.05,-0.08285714286,-0.2290163934,-0.2408270677
1897/06/01,1897-06-01,-0.16,-0.09571428571,-0.227704918,-0.240075188
1897/07/01,1897-07-01,-0.07,-0.1014285714,-0.2252459016,-0.2376691729
1897/08/01,1897-08-01,-0.1,-0.09571428571,-0.2216393443,-0.2367669173
1897/09/01,1897-09-01,-0.07,-0.08571428571,-0.218852459,-0.2348120301
1897/10/01,1897-10-01,-0.12,-0.08428571429,-0.218852459,-0.2338345865
1897/11/01,1897-11-01,-0.19,-0.1085714286,-0.22,-0.2331578947
1897/12/01,1897-12-01,-0.19,-0.1285714286,-0.2163934426,-0.2322556391
1898/01/01,1898-01-01,-0.03,-0.11,-0.2104918033,-0.2305263158
1898/02/01,1898-02-01,-0.29,-0.1414285714,-0.202295082,-0.2272932331
1898/03/01,1898-03-01,-0.51,-0.2,-0.2018032787,-0.2272180451
1898/04/01,1898-04-01,-0.33,-0.2371428571,-0.203442623,-0.2272180451
1898/05/01,1898-05-01,-0.32,-0.2657142857,-0.2039344262,-0.2267669173
1898/06/01,1898-06-01,-0.2,-0.2671428571,-0.2014754098,-0.2258646617
1898/07/01,1898-07-01,-0.24,-0.2742857143,-0.2009836066,-0.2259398496
1898/08/01,1898-08-01,-0.25,-0.3057142857,-0.2026229508,-0.2260902256
1898/09/01,1898-09-01,-0.21,-0.2942857143,-0.2018032787,-0.2253383459
1898/10/01,1898-10-01,-0.33,-0.2685714286,-0.2039344262,-0.2261654135
1898/11/01,1898-11-01,-0.38,-0.2757142857,-0.2075409836,-0.2266165414
1898/12/01,1898-12-01,-0.25,-0.2657142857,-0.2090163934,-0.2267669173
1899/01/01,1899-01-01,-0.19,-0.2642857143,-0.206557377,-0.2257142857
1899/02/01,1899-02-01,-0.4,-0.2871428571,-0.2044262295,-0.2259398496
1899/03/01,1899-03-01,-0.34,-0.3,-0.2045901639,-0.2258646617
1899/04/01,1899-04-01,-0.2,-0.2985714286,-0.2037704918,-0.2242857143
1899/05/01,1899-05-01,-0.23,-0.2842857143,-0.1998360656,-0.2243609023
1899/06/01,1899-06-01,-0.33,-0.2771428571,-0.1995081967,-0.2252631579
1899/07/01,1899-07-01,-0.17,-0.2657142857,-0.1950819672,-0.2251879699
1899/08/01,1899-08-01,-0.06,-0.2471428571,-0.1918032787,-0.224962406
1899/09/01,1899-09-01,-0.02,-0.1928571429,-0.1885245902,-0.2239849624
1899/10/01,1899-10-01,-0.05,-0.1514285714,-0.1854098361,-0.2236842105
1899/11/01,1899-11-01,0.12,-0.1057142857,-0.1801639344,-0.2229323308
1899/12/01,1899-12-01,-0.28,-0.1128571429,-0.1806557377,-0.225112782
1900/01/01,1900-01-01,-0.37,-0.1185714286,-0.1836065574,-0.227443609
1900/02/01,1900-02-01,-0.02,-0.09714285714,-0.1767213115,-0.2267669173
1900/03/01,1900-03-01,0.02,-0.08571428571,-0.1696721311,-0.2280451128
1900/04/01,1900-04-01,-0.12,-0.1,-0.1670491803,-0.2295488722
1900/05/01,1900-05-01,-0.1,-0.1071428571,-0.1647540984,-0.2309022556
1900/06/01,1900-06-01,-0.12,-0.1414285714,-0.1624590164,-0.2316541353
1900/07/01,1900-07-01,-0.12,-0.1185714286,-0.1606557377,-0.2315789474
1900/08/01,1900-08-01,-0.1,-0.08,-0.1595081967,-0.2316541353
1900/09/01,1900-09-01,-0.04,-0.08285714286,-0.157704918,-0.2305263158
1900/10/01,1900-10-01,0.09,-0.07285714286,-0.1549180328,-0.2282706767
1900/11/01,1900-11-01,-0.09,-0.06857142857,-0.1550819672,-0.2272932331
1900/12/01,1900-12-01,-0.07,-0.06428571429,-0.1539344262,-0.2253383459
1901/01/01,1901-01-01,-0.23,-0.08,-0.1552459016,-0.224887218
1901/02/01,1901-02-01,-0.03,-0.06714285714,-0.1516393443,-0.2218045113
1901/03/01,1901-03-01,0.08,-0.04142857143,-0.1480327869,-0.2178195489
1901/04/01,1901-04-01,-0.03,-0.04,-0.1444262295,-0.215112782
1901/05/01,1901-05-01,-0.16,-0.07571428571,-0.1421311475,-0.2136090226
1901/06/01,1901-06-01,-0.12,-0.08,-0.141147541,-0.2111278195
1901/07/01,1901-07-01,-0.15,-0.09142857143,-0.1413114754,-0.2103007519
1901/08/01,1901-08-01,-0.2,-0.08714285714,-0.1440983607,-0.2098496241
1901/09/01,1901-09-01,-0.22,-0.1142857143,-0.1472131148,-0.2087218045
1901/10/01,1901-10-01,-0.31,-0.17,-0.1518032787,-0.2081203008
1901/11/01,1901-11-01,-0.17,-0.19,-0.156557377,-0.207593985
1901/12/01,1901-12-01,-0.28,-0.2071428571,-0.16,-0.2061654135
1902/01/01,1902-01-01,-0.2,-0.2185714286,-0.1627868852,-0.2053383459
1902/02/01,1902-02-01,-0.04,-0.2028571429,-0.161147541,-0.202556391
1902/03/01,1902-03-01,-0.29,-0.2157142857,-0.1636065574,-0.2012030075
1902/04/01,1902-04-01,-0.31,-0.2285714286,-0.166557377,-0.2021052632
1902/05/01,1902-05-01,-0.36,-0.2357142857,-0.1721311475,-0.2027067669
1902/06/01,1902-06-01,-0.35,-0.2614285714,-0.1770491803,-0.2039849624
1902/07/01,1902-07-01,-0.29,-0.2628571429,-0.1791803279,-0.2046616541
1902/08/01,1902-08-01,-0.33,-0.2814285714,-0.183442623,-0.2056390977
1902/09/01,1902-09-01,-0.29,-0.3171428571,-0.186557377,-0.2066165414
1902/10/01,1902-10-01,-0.31,-0.32,-0.1904918033,-0.2079699248
1902/11/01,1902-11-01,-0.39,-0.3314285714,-0.1949180328,-0.2093233083
1902/12/01,1902-12-01,-0.46,-0.3457142857,-0.1993442623,-0.2102255639
1903/01/01,1903-01-01,-0.26,-0.3328571429,-0.2004918033,-0.2118796992
1903/02/01,1903-02-01,-0.05,-0.2985714286,-0.2008196721,-0.2101503759
1903/03/01,1903-03-01,-0.23,-0.2842857143,-0.1998360656,-0.2110526316
1903/04/01,1903-04-01,-0.43,-0.3042857143,-0.1985245902,-0.2116541353
1903/05/01,1903-05-01,-0.45,-0.3242857143,-0.2004918033,-0.212481203
1903/06/01,1903-06-01,-0.46,-0.3342857143,-0.2027868852,-0.2141353383
1903/07/01,1903-07-01,-0.38,-0.3228571429,-0.2057377049,-0.2153383459
1903/08/01,1903-08-01,-0.48,-0.3542857143,-0.2096721311,-0.2165413534
1903/09/01,1903-09-01,-0.48,-0.4157142857,-0.213442623,-0.2183458647
1903/10/01,1903-10-01,-0.48,-0.4514285714,-0.2178688525,-0.2210526316
1903/11/01,1903-11-01,-0.45,-0.4542857143,-0.2198360656,-0.2235338346
1903/12/01,1903-12-01,-0.53,-0.4657142857,-0.222295082,-0.2244360902
1904/01/01,1904-01-01,-0.68,-0.4971428571,-0.2293442623,-0.2266165414
1904/02/01,1904-02-01,-0.59,-0.5271428571,-0.2359016393,-0.225112782
1904/03/01,1904-03-01,-0.51,-0.5314285714,-0.237704918,-0.224887218
1904/04/01,1904-04-01,-0.54,-0.54,-0.2409836066,-0.2272180451
1904/05/01,1904-05-01,-0.55,-0.55,-0.2467213115,-0.2291729323
1904/06/01,1904-06-01,-0.51,-0.5585714286,-0.2513114754,-0.2303759398
1904/07/01,1904-07-01,-0.53,-0.5585714286,-0.2545901639,-0.2323308271
1904/08/01,1904-08-01,-0.5,-0.5328571429,-0.26,-0.234962406
1904/09/01,1904-09-01,-0.52,-0.5228571429,-0.2675409836,-0.2369172932
1904/10/01,1904-10-01,-0.4,-0.5071428571,-0.2737704918,-0.2384210526
1904/11/01,1904-11-01,-0.21,-0.46,-0.2763934426,-0.2387969925
1904/12/01,1904-12-01,-0.35,-0.4314285714,-0.2840983607,-0.2402255639
1905/01/01,1905-01-01,-0.4,-0.4157142857,-0.2860655738,-0.2406766917
1905/02/01,1905-02-01,-0.59,-0.4242857143,-0.2896721311,-0.2411278195
1905/03/01,1905-03-01,-0.22,-0.3842857143,-0.2929508197,-0.2403007519
1905/04/01,1905-04-01,-0.36,-0.3614285714,-0.2991803279,-0.2411278195
1905/05/01,1905-05-01,-0.33,-0.3514285714,-0.3026229508,-0.240075188
1905/06/01,1905-06-01,-0.3,-0.3642857143,-0.3059016393,-0.2396992481
1905/07/01,1905-07-01,-0.29,-0.3557142857,-0.3086885246,-0.2385714286
1905/08/01,1905-08-01,-0.22,-0.33,-0.3103278689,-0.2382706767
1905/09/01,1905-09-01,-0.18,-0.2714285714,-0.3116393443,-0.2379699248
1905/10/01,1905-10-01,-0.25,-0.2757142857,-0.3150819672,-0.2380451128
1905/11/01,1905-11-01,-0.1,-0.2385714286,-0.3181967213,-0.2372932331
1905/12/01,1905-12-01,-0.18,-0.2171428571,-0.3196721311,-0.2367669173
1906/01/01,1906-01-01,-0.28,-0.2142857143,-0.3231147541,-0.237443609
1906/02/01,1906-02-01,-0.3,-0.2157142857,-0.3242622951,-0.2363909774
1906/03/01,1906-03-01,-0.16,-0.2071428571,-0.3263934426,-0.2345112782
1906/04/01,1906-04-01,-0.04,-0.1871428571,-0.3283606557,-0.2327067669
1906/05/01,1906-05-01,-0.24,-0.1857142857,-0.3318032787,-0.2327067669
1906/06/01,1906-06-01,-0.21,-0.2014285714,-0.3326229508,-0.2323308271
1906/07/01,1906-07-01,-0.25,-0.2114285714,-0.3347540984,-0.232481203
1906/08/01,1906-08-01,-0.2,-0.2,-0.3355737705,-0.2327067669
1906/09/01,1906-09-01,-0.27,-0.1957142857,-0.3367213115,-0.2336090226
1906/10/01,1906-10-01,-0.19,-0.2,-0.3362295082,-0.2344360902
1906/11/01,1906-11-01,-0.38,-0.2485714286,-0.3373770492,-0.2366917293
1906/12/01,1906-12-01,-0.16,-0.2371428571,-0.3372131148,-0.2368421053
1907/01/01,1907-01-01,-0.41,-0.2657142857,-0.3393442623,-0.2387969925
1907/02/01,1907-02-01,-0.51,-0.3028571429,-0.3444262295,-0.2407518797
1907/03/01,1907-03-01,-0.27,-0.3128571429,-0.3481967213,-0.2417293233
1907/04/01,1907-04-01,-0.38,-0.3285714286,-0.3496721311,-0.2427067669
1907/05/01,1907-05-01,-0.47,-0.3685714286,-0.352295082,-0.2439849624
1907/06/01,1907-06-01,-0.43,-0.3757142857,-0.353442623,-0.2458646617
1907/07/01,1907-07-01,-0.36,-0.4042857143,-0.3536065574,-0.247518797
1907/08/01,1907-08-01,-0.35,-0.3957142857,-0.3545901639,-0.249924812
1907/09/01,1907-09-01,-0.33,-0.37,-0.3545901639,-0.2521804511
